Frame,Name,X,Y,Z,Score
16765,RIGHT_HEEL,0.208527356,0.895129621,-0.387590915,0.952564061
16765,LEFT_FOOT_INDEX,0.491952747,0.911263525,-0.330724657,0.937864482
16765,RIGHT_FOOT_INDEX,0.23340714,0.938932896,-0.492108643,0.951607883
16766,LEFT_HIP,0.284979284,0.639584303,0.038518328,0.999396086
16766,RIGHT_HIP,0.200398281,0.649878621,-0.038307417,0.999821126
16766,LEFT_KNEE,0.421724498,0.567086875,-0.173571154,0.951456666
16766,RIGHT_KNEE,0.117849052,0.60087496,-0.379046887,0.988623202
16766,LEFT_ANKLE,0.410042763,0.855070949,-0.196695834,0.941912472
16766,RIGHT_ANKLE,0.204617336,0.842469633,-0.342721164,0.957887352
16766,LEFT_HEEL,0.38732928,0.918570936,-0.203472584,0.950168431
16766,RIGHT_HEEL,0.214256316,0.896933079,-0.340076476,0.947921872
16766,LEFT_FOOT_INDEX,0.492085785,0.912977278,-0.317158997,0.934019387
16766,RIGHT_FOOT_INDEX,0.230177328,0.921908677,-0.454048634,0.95076102
16767,LEFT_HIP,0.286849111,0.625612617,0.036866635,0.999371111
16767,RIGHT_HIP,0.2006751,0.636660576,-0.03664127,0.999812365
16767,LEFT_KNEE,0.421742767,0.564639926,-0.199832633,0.944725811
16767,RIGHT_KNEE,0.118360877,0.597912371,-0.381956637,0.986849964
16767,LEFT_ANKLE,0.410663605,0.855859518,-0.201208189,0.933436751
16767,RIGHT_ANKLE,0.204603717,0.846752584,-0.362675726,0.952450573
16767,LEFT_HEEL,0.388133973,0.920688868,-0.21711202,0.943030834
16767,RIGHT_HEEL,0.217960671,0.900316119,-0.360190094,0.939542651
16767,LEFT_FOOT_INDEX,0.491844743,0.912800431,-0.33844012,0.925875843
16767,RIGHT_FOOT_INDEX,0.230053663,0.914427459,-0.470182896,0.945940793
16768,LEFT_HIP,0.289133966,0.616712868,0.033044435,0.999340057
16768,RIGHT_HIP,0.209851459,0.636029541,-0.032837372,0.999799669
16768,LEFT_KNEE,0.422484487,0.565307081,-0.176405936,0.94348222
16768,RIGHT_KNEE,0.117446482,0.597297668,-0.357047349,0.986555517
16768,LEFT_ANKLE,0.4107427,0.859242737,-0.150686547,0.930844605
16768,RIGHT_ANKLE,0.204868242,0.848102808,-0.282660872,0.950932801
16768,LEFT_HEEL,0.38763079,0.921740055,-0.154799491,0.939022064
16768,RIGHT_HEEL,0.221632317,0.899464667,-0.276761472,0.936207533
16768,LEFT_FOOT_INDEX,0.489149004,0.913395524,-0.262268841,0.921068966
16768,RIGHT_FOOT_INDEX,0.216610402,0.957150102,-0.381650001,0.944095731
16769,LEFT_HIP,0.291487634,0.614823043,0.033098634,0.999307454
16769,RIGHT_HIP,0.212804794,0.634974539,-0.032848407,0.999789357
16769,LEFT_KNEE,0.42277503,0.5675686,-0.204125911,0.944603205
16769,RIGHT_KNEE,0.117366731,0.595289826,-0.368353665,0.986729443
16769,LEFT_ANKLE,0.409155667,0.846864939,-0.165436342,0.928198755
16769,RIGHT_ANKLE,0.205072612,0.854008794,-0.311763614,0.951602042
16769,LEFT_HEEL,0.387849957,0.919154525,-0.167446688,0.936402202
16769,RIGHT_HEEL,0.221976325,0.907625079,-0.306264549,0.935982406
16769,LEFT_FOOT_INDEX,0.48641634,0.91310519,-0.277167231,0.917860508
16769,RIGHT_FOOT_INDEX,0.222537875,0.954453945,-0.419716895,0.944699287
16770,LEFT_HIP,0.292398453,0.610337496,0.034340516,0.999290764
16770,RIGHT_HIP,0.216384247,0.633550465,-0.034077112,0.999780118
16770,LEFT_KNEE,0.42278856,0.570884466,-0.240673944,0.94576472
16770,RIGHT_KNEE,0.119904436,0.594613314,-0.434257984,0.987083852
16770,LEFT_ANKLE,0.410294294,0.857593179,-0.168823376,0.927304864
16770,RIGHT_ANKLE,0.205568865,0.864271522,-0.320110261,0.951671124
16770,LEFT_HEEL,0.388379991,0.920374155,-0.16795586,0.935489178
16770,RIGHT_HEEL,0.221555501,0.917501152,-0.310076892,0.935030878
16770,LEFT_FOOT_INDEX,0.486758173,0.915419161,-0.287525862,0.915606499
16770,RIGHT_FOOT_INDEX,0.21084635,0.980954826,-0.435386509,0.944100022
16771,LEFT_HIP,0.296146661,0.611415923,0.034554511,0.999241352
16771,RIGHT_HIP,0.219592333,0.634170711,-0.034251053,0.999766111
16771,LEFT_KNEE,0.424570262,0.572679877,-0.236017391,0.947467983
16771,RIGHT_KNEE,0.120533541,0.594593465,-0.424589962,0.987338364
16771,LEFT_ANKLE,0.411358505,0.862938285,-0.176064491,0.927338123
16771,RIGHT_ANKLE,0.205693007,0.866306067,-0.319549173,0.951804221
16771,LEFT_HEEL,0.388397753,0.92070955,-0.175881281,0.934693098
16771,RIGHT_HEEL,0.221103877,0.921307981,-0.310071766,0.934312046
16771,LEFT_FOOT_INDEX,0.488715082,0.916823387,-0.291128337,0.913377821
16771,RIGHT_FOOT_INDEX,0.20864746,0.982563794,-0.435965717,0.943216324
16772,LEFT_HIP,0.30414331,0.599942625,0.034769587,0.999191821
16772,RIGHT_HIP,0.227454871,0.629093111,-0.034424193,0.9997558
16772,LEFT_KNEE,0.427093685,0.57245487,-0.249889165,0.949938178
16772,RIGHT_KNEE,0.123380229,0.593545854,-0.43491739,0.98786515
16772,LEFT_ANKLE,0.411770046,0.862258911,-0.182397932,0.928566337
16772,RIGHT_ANKLE,0.205706269,0.865814626,-0.328441173,0.953695536
16772,LEFT_HEEL,0.388437003,0.92055434,-0.18337816,0.935374558
16772,RIGHT_HEEL,0.221022561,0.928283155,-0.323319525,0.93569988
16772,LEFT_FOOT_INDEX,0.490598351,0.917793512,-0.299788296,0.913494766
16772,RIGHT_FOOT_INDEX,0.207491904,0.990744114,-0.462981403,0.94448185
16773,LEFT_HIP,0.304787785,0.603270113,0.034585446,0.999173582
16773,RIGHT_HIP,0.226702645,0.630043983,-0.034235228,0.999750853
16773,LEFT_KNEE,0.428465188,0.576450109,-0.23350139,0.951789618
16773,RIGHT_KNEE,0.123871073,0.593008995,-0.427650392,0.988204241
16773,LEFT_ANKLE,0.411922604,0.86440599,-0.163054198,0.929117084
16773,RIGHT_ANKLE,0.205619246,0.864026308,-0.308167666,0.954808116
16773,LEFT_HEEL,0.388306916,0.920983553,-0.160566583,0.935279846
16773,RIGHT_HEEL,0.220859453,0.926445842,-0.298573911,0.93647027
16773,LEFT_FOOT_INDEX,0.490647852,0.919805408,-0.26679495,0.911505163
16773,RIGHT_FOOT_INDEX,0.205998704,0.986400545,-0.4252882,0.944552541
16774,LEFT_HIP,0.316914499,0.600524127,0.034993477,0.999057233
16774,RIGHT_HIP,0.229956001,0.630335033,-0.034645364,0.999713004
16774,LEFT_KNEE,0.432469904,0.578129053,-0.221259683,0.953489363
16774,RIGHT_KNEE,0.128653213,0.591473818,-0.422018915,0.9881984
16774,LEFT_ANKLE,0.413464844,0.863899469,-0.132519081,0.928383946
16774,RIGHT_ANKLE,0.205049038,0.862865388,-0.30384165,0.954970837
16774,LEFT_HEEL,0.390032798,0.920899987,-0.128445804,0.933928132
16774,RIGHT_HEEL,0.220371887,0.928587079,-0.293546855,0.935823441
16774,LEFT_FOOT_INDEX,0.494551569,0.919666529,-0.228409886,0.907516181
16774,RIGHT_FOOT_INDEX,0.205407903,0.990675271,-0.418950945,0.943041861
16775,LEFT_HIP,0.320883423,0.587908447,0.035258662,0.999044538
16775,RIGHT_HIP,0.233955055,0.61386472,-0.034914792,0.999685764
16775,LEFT_KNEE,0.432000011,0.577836156,-0.234839916,0.950939357
16775,RIGHT_KNEE,0.136396289,0.588588238,-0.444482327,0.987235785
16775,LEFT_ANKLE,0.417669356,0.863787055,-0.139989465,0.920782149
16775,RIGHT_ANKLE,0.206094474,0.862972617,-0.29707557,0.949924827
16775,LEFT_HEEL,0.393276393,0.920793056,-0.135233432,0.928438663
16775,RIGHT_HEEL,0.220220894,0.9274984,-0.282222837,0.929149747
16775,LEFT_FOOT_INDEX,0.497157186,0.919551432,-0.236644477,0.897236884
16775,RIGHT_FOOT_INDEX,0.207887918,0.994919777,-0.398304671,0.936012447
16776,LEFT_HIP,0.316199034,0.593172073,0.03774916,0.999058723
16776,RIGHT_HIP,0.233116314,0.618529201,-0.0374889,0.999667645
16776,LEFT_KNEE,0.431774229,0.572396576,-0.22747007,0.949045658
16776,RIGHT_KNEE,0.13993147,0.583955348,-0.445147812,0.98584789
16776,LEFT_ANKLE,0.425138175,0.856832862,-0.153350875,0.915768981
16776,RIGHT_ANKLE,0.205875903,0.859216928,-0.302259028,0.945423901
16776,LEFT_HEEL,0.399877787,0.91653198,-0.151923418,0.926643074
16776,RIGHT_HEEL,0.220012993,0.913295746,-0.289247453,0.923926532
16776,LEFT_FOOT_INDEX,0.500347972,0.913405836,-0.255540699,0.892678618
16776,RIGHT_FOOT_INDEX,0.208795875,0.977312982,-0.414038092,0.931517482
16777,LEFT_HIP,0.31702131,0.595446408,0.037712146,0.999003708
16777,RIGHT_HIP,0.233323127,0.61936444,-0.037450783,0.999606609
16777,LEFT_KNEE,0.424951017,0.557222426,-0.232094243,0.948497891
16777,RIGHT_KNEE,0.142559633,0.580674469,-0.429210007,0.984757185
16777,LEFT_ANKLE,0.423743159,0.850939333,-0.185680822,0.912770629
16777,RIGHT_ANKLE,0.211858347,0.858584106,-0.306458741,0.942768395
16777,LEFT_HEEL,0.399552971,0.914419651,-0.186266497,0.926111758
16777,RIGHT_HEEL,0.226894975,0.912852228,-0.295615435,0.921818554
16777,LEFT_FOOT_INDEX,0.499667585,0.910764933,-0.294068396,0.88975817
16777,RIGHT_FOOT_INDEX,0.211163282,0.976200461,-0.413583189,0.92841351
16778,LEFT_HIP,0.315146893,0.614466071,0.040605344,0.998827517
16778,RIGHT_HIP,0.232438132,0.643309653,-0.040573083,0.999554813
16778,LEFT_KNEE,0.423981667,0.557802022,-0.180884078,0.942039847
16778,RIGHT_KNEE,0.149164021,0.576762676,-0.415713936,0.98274523
16778,LEFT_ANKLE,0.421025515,0.851144552,-0.184711903,0.905765474
16778,RIGHT_ANKLE,0.217341661,0.854526937,-0.307753563,0.937814236
16778,LEFT_HEEL,0.397437036,0.910881579,-0.18825084,0.920202136
16778,RIGHT_HEEL,0.234858349,0.895067573,-0.297505647,0.916270912
16778,LEFT_FOOT_INDEX,0.496002525,0.907170355,-0.291527271,0.883368254
16778,RIGHT_FOOT_INDEX,0.211325005,0.968582809,-0.392251432,0.922543347
16779,LEFT_HIP,0.314529508,0.635471463,0.050087757,0.998813868
16779,RIGHT_HIP,0.231727839,0.666169465,-0.050161373,0.999549687
16779,LEFT_KNEE,0.427364677,0.586296141,-0.112535313,0.935165942
16779,RIGHT_KNEE,0.163961083,0.576621413,-0.42081356,0.980868757
16779,LEFT_ANKLE,0.420646846,0.851321399,-0.144228131,0.899913371
16779,RIGHT_ANKLE,0.222306415,0.848569214,-0.285667092,0.924752593
16779,LEFT_HEEL,0.398955524,0.909614801,-0.150888056,0.913919866
16779,RIGHT_HEEL,0.232204482,0.892907977,-0.269836128,0.903664887
16779,LEFT_FOOT_INDEX,0.49595952,0.905687392,-0.220817357,0.878169
16779,RIGHT_FOOT_INDEX,0.232398987,0.935726702,-0.322114915,0.907602191
16780,LEFT_HIP,0.313503116,0.637343645,0.051765569,0.998733222
16780,RIGHT_HIP,0.231903285,0.672225296,-0.051781438,0.999532938
16780,LEFT_KNEE,0.42775321,0.587492347,-0.114974536,0.92812711
16780,RIGHT_KNEE,0.158193439,0.576838195,-0.421169817,0.980679631
16780,LEFT_ANKLE,0.421271861,0.849536717,-0.136129394,0.89693141
16780,RIGHT_ANKLE,0.2221338,0.846152008,-0.27075091,0.920166492
16780,LEFT_HEEL,0.400889248,0.908850372,-0.141614467,0.910764694
16780,RIGHT_HEEL,0.231852487,0.890880525,-0.253598511,0.896653175
16780,LEFT_FOOT_INDEX,0.496375144,0.903014302,-0.214002892,0.87571317
16780,RIGHT_FOOT_INDEX,0.230558604,0.933831275,-0.308638096,0.899743915
16781,LEFT_HIP,0.312900126,0.651732028,0.05071329,0.998691738
16781,RIGHT_HIP,0.233383968,0.698834181,-0.050712906,0.999541163
16781,LEFT_KNEE,0.427004576,0.58564198,-0.120102465,0.928268909
16781,RIGHT_KNEE,0.156458765,0.572464824,-0.379056484,0.98142302
16781,LEFT_ANKLE,0.421289742,0.848226786,-0.14427115,0.900704801
16781,RIGHT_ANKLE,0.224843815,0.846391737,-0.27735284,0.924583316
16781,LEFT_HEEL,0.402375221,0.909036994,-0.148481041,0.914392531
16781,RIGHT_HEEL,0.245615989,0.886804044,-0.264824241,0.900459349
16781,LEFT_FOOT_INDEX,0.495990664,0.903152823,-0.22443375,0.880448937
16781,RIGHT_FOOT_INDEX,0.23703441,0.938653708,-0.337876707,0.903745413
16782,LEFT_HIP,0.314285159,0.645319045,0.038871717,0.998645306
16782,RIGHT_HIP,0.234736681,0.688378632,-0.038668167,0.999530494
16782,LEFT_KNEE,0.42728883,0.585194945,-0.191792279,0.927758813
16782,RIGHT_KNEE,0.159010038,0.572623253,-0.390503526,0.981580377
16782,LEFT_ANKLE,0.421154678,0.850011528,-0.182731867,0.902580857
16782,RIGHT_ANKLE,0.22752884,0.845112264,-0.272715032,0.924296081
16782,LEFT_HEEL,0.402079523,0.913532794,-0.183707982,0.912783802
16782,RIGHT_HEEL,0.248321414,0.882132471,-0.25871563,0.895649314
16782,LEFT_FOOT_INDEX,0.489722162,0.904539406,-0.285063803,0.882649958
16782,RIGHT_FOOT_INDEX,0.238239452,0.940394342,-0.343657166,0.903445721
16783,LEFT_HIP,0.316103071,0.644201934,0.034703873,0.998582065
16783,RIGHT_HIP,0.236299962,0.691178918,-0.0344618,0.999530911
16783,LEFT_KNEE,0.428184658,0.572369456,-0.185998335,0.927123606
16783,RIGHT_KNEE,0.166077584,0.574966192,-0.395844847,0.981987774
16783,LEFT_ANKLE,0.420997292,0.848716497,-0.194959536,0.905668855
16783,RIGHT_ANKLE,0.230912164,0.843496978,-0.281532586,0.92522943
16783,LEFT_HEEL,0.401794583,0.913082659,-0.199264646,0.912726343
16783,RIGHT_HEEL,0.249743462,0.877837539,-0.268370092,0.893722594
16783,LEFT_FOOT_INDEX,0.4860982,0.903062284,-0.300841033,0.886532784
16783,RIGHT_FOOT_INDEX,0.244354934,0.938641131,-0.35469377,0.904691935
16784,LEFT_HIP,0.317581475,0.653621852,0.035189427,0.998601854
16784,RIGHT_HIP,0.238303229,0.703811884,-0.034946792,0.999539971
16784,LEFT_KNEE,0.430423349,0.568173945,-0.134634823,0.92813921
16784,RIGHT_KNEE,0.173803419,0.575163424,-0.387047917,0.98247695
16784,LEFT_ANKLE,0.421032816,0.842903316,-0.186996147,0.909500241
16784,RIGHT_ANKLE,0.233859688,0.843617678,-0.285417736,0.928231895
16784,LEFT_HEEL,0.401726067,0.909784079,-0.198302582,0.914315283
16784,RIGHT_HEEL,0.247036576,0.879051745,-0.272765547,0.895688891
16784,LEFT_FOOT_INDEX,0.486659914,0.896671295,-0.275377899,0.891332448
16784,RIGHT_FOOT_INDEX,0.24920693,0.93949312,-0.352650255,0.908117712
16785,LEFT_HIP,0.318382174,0.668713748,0.037424795,0.998668849
16785,RIGHT_HIP,0.238985628,0.712126732,-0.037151147,0.999567449
16785,LEFT_KNEE,0.43178907,0.566549659,-0.115546659,0.93153429
16785,RIGHT_KNEE,0.1773718,0.573019981,-0.389665633,0.983468175
16785,LEFT_ANKLE,0.424531549,0.843963563,-0.185889214,0.915005565
16785,RIGHT_ANKLE,0.236589551,0.845027089,-0.316213667,0.93277806
16785,LEFT_HEEL,0.416333288,0.892379522,-0.192055985,0.91898787
16785,RIGHT_HEEL,0.249913141,0.880664468,-0.304998666,0.900530756
16785,LEFT_FOOT_INDEX,0.493189573,0.897313356,-0.268478781,0.898248374
16785,RIGHT_FOOT_INDEX,0.252862155,0.940574646,-0.377397716,0.913210452
16786,LEFT_HIP,0.320614368,0.666481197,0.036872867,0.99864006
16786,RIGHT_HIP,0.241371959,0.709904611,-0.036584266,0.999562562
16786,LEFT_KNEE,0.43251276,0.564782023,-0.125928819,0.93171382
16786,RIGHT_KNEE,0.178737208,0.573234022,-0.365848154,0.983403206
16786,LEFT_ANKLE,0.426279843,0.843790412,-0.182727903,0.916973054
16786,RIGHT_ANKLE,0.236196086,0.84372133,-0.302441478,0.93432045
16786,LEFT_HEEL,0.412904739,0.892642617,-0.188184589,0.920232356
16786,RIGHT_HEEL,0.249160811,0.881840169,-0.293808341,0.901391089
16786,LEFT_FOOT_INDEX,0.496900141,0.897324622,-0.267210037,0.900505424
16786,RIGHT_FOOT_INDEX,0.254210293,0.93733871,-0.368002683,0.914452195
16787,LEFT_HIP,0.315311253,0.706430376,0.038593553,0.998434126
16787,RIGHT_HIP,0.240625307,0.720334649,-0.038286868,0.999513805
16787,LEFT_KNEE,0.432349741,0.567452133,-0.058796316,0.927833617
16787,RIGHT_KNEE,0.184332535,0.573023438,-0.360009611,0.982517719
16787,LEFT_ANKLE,0.423499644,0.847424567,-0.09171658,0.913890719
16787,RIGHT_ANKLE,0.236243457,0.843791425,-0.273709655,0.931784272
16787,LEFT_HEEL,0.40828687,0.894848704,-0.095581278,0.917433321
16787,RIGHT_HEEL,0.247669026,0.883549094,-0.261092544,0.898421884
16787,LEFT_FOOT_INDEX,0.492022991,0.897437453,-0.151102841,0.895885408
16787,RIGHT_FOOT_INDEX,0.258867949,0.937731087,-0.320269972,0.910093069
16788,LEFT_HIP,0.314294457,0.68963629,0.038655497,0.998306513
16788,RIGHT_HIP,0.238752633,0.714124739,-0.038356103,0.999457717
16788,LEFT_KNEE,0.432228148,0.571770608,-0.094099656,0.927251577
16788,RIGHT_KNEE,0.187942475,0.573113739,-0.361508191,0.982082129
16788,LEFT_ANKLE,0.422585666,0.851584852,-0.121745087,0.915600538
16788,RIGHT_ANKLE,0.239277273,0.843666852,-0.286037594,0.932547092
16788,LEFT_HEEL,0.405201584,0.902715445,-0.12628749,0.916601062
16788,RIGHT_HEEL,0.247990847,0.884098649,-0.275550187,0.897380173
16788,LEFT_FOOT_INDEX,0.486088574,0.899261296,-0.202406719,0.89727819
16788,RIGHT_FOOT_INDEX,0.261120141,0.938397646,-0.349013656,0.910284996
16789,LEFT_HIP,0.30473271,0.704301775,0.042135559,0.998332858
16789,RIGHT_HIP,0.232773945,0.714098871,-0.041826561,0.999463499
16789,LEFT_KNEE,0.432134002,0.580938637,-0.051961251,0.927993655
16789,RIGHT_KNEE,0.187913656,0.571064889,-0.368129849,0.982698083
16789,LEFT_ANKLE,0.420908779,0.851236463,-0.071415596,0.918620706
16789,RIGHT_ANKLE,0.239979789,0.843318343,-0.288480222,0.936293364
16789,LEFT_HEEL,0.404560864,0.902885795,-0.074910238,0.919677436
16789,RIGHT_HEEL,0.247394636,0.886169612,-0.279889435,0.901645005
16789,LEFT_FOOT_INDEX,0.484807819,0.897988796,-0.14052324,0.900762379
16789,RIGHT_FOOT_INDEX,0.263231337,0.936801136,-0.349518269,0.91413784
16790,LEFT_HIP,0.299574465,0.704314113,0.049733181,0.998458922
16790,RIGHT_HIP,0.226075083,0.711396277,-0.049495753,0.999494731
16790,LEFT_KNEE,0.432475388,0.580168128,-0.082356438,0.93189168
16790,RIGHT_KNEE,0.189813405,0.567019582,-0.393540204,0.983266413
16790,LEFT_ANKLE,0.420827478,0.854454398,-0.174533024,0.92297858
16790,RIGHT_ANKLE,0.240984708,0.842666566,-0.341936201,0.939886451
16790,LEFT_HEEL,0.403713793,0.906293988,-0.183328316,0.923831701
16790,RIGHT_HEEL,0.247474834,0.888062179,-0.334554136,0.905615628
16790,LEFT_FOOT_INDEX,0.48429808,0.898080111,-0.278018326,0.906769991
16790,RIGHT_FOOT_INDEX,0.264701724,0.929939806,-0.426287323,0.918659508
16791,LEFT_HIP,0.299786627,0.700623095,0.044341639,0.998555899
16791,RIGHT_HIP,0.22437112,0.707391024,-0.043946601,0.99952358
16791,LEFT_KNEE,0.432503313,0.581469953,-0.095586568,0.934774995
16791,RIGHT_KNEE,0.190863818,0.562949896,-0.401311874,0.983921468
16791,LEFT_ANKLE,0.416895956,0.854235351,-0.160676971,0.926181674
16791,RIGHT_ANKLE,0.241310835,0.841403008,-0.329955518,0.942313313
16791,LEFT_HEEL,0.400449365,0.906090319,-0.166329548,0.926258206
16791,RIGHT_HEEL,0.247053936,0.888172388,-0.320926189,0.907078683
16791,LEFT_FOOT_INDEX,0.484121859,0.89828074,-0.260565549,0.910380721
16791,RIGHT_FOOT_INDEX,0.265260875,0.931071162,-0.417261124,0.921762645
16792,LEFT_HIP,0.295306355,0.698872864,0.041666452,0.998535573
16792,RIGHT_HIP,0.218564942,0.705667019,-0.041205194,0.999539137
16792,LEFT_KNEE,0.431828439,0.598153412,-0.052336883,0.936820507
16792,RIGHT_KNEE,0.188326746,0.562964201,-0.388311744,0.984841883
16792,LEFT_ANKLE,0.416915417,0.854640007,-0.040952649,0.929818928
16792,RIGHT_ANKLE,0.240711063,0.841074347,-0.315650284,0.945718169
16792,LEFT_HEEL,0.40036726,0.906099856,-0.042009708,0.928691328
16792,RIGHT_HEEL,0.246758431,0.877829671,-0.308877707,0.910384178
16792,LEFT_FOOT_INDEX,0.486222804,0.898310006,-0.122745216,0.913594246
16792,RIGHT_FOOT_INDEX,0.266487449,0.932138085,-0.405042797,0.925447822
16793,LEFT_HIP,0.29620716,0.69879204,0.038886428,0.998457432
16793,RIGHT_HIP,0.216378167,0.704773188,-0.038388006,0.999532878
16793,LEFT_KNEE,0.431055784,0.599349141,-0.076683976,0.937335193
16793,RIGHT_KNEE,0.187472656,0.567470372,-0.394616127,0.985075295
16793,LEFT_ANKLE,0.416712463,0.855075002,-0.071624629,0.930775642
16793,RIGHT_ANKLE,0.241303355,0.841115892,-0.318994313,0.946908414
16793,LEFT_HEEL,0.400176466,0.905974507,-0.076845363,0.929228246
16793,RIGHT_HEEL,0.246091932,0.878839552,-0.31082505,0.910681903
16793,LEFT_FOOT_INDEX,0.487590075,0.89588201,-0.155809611,0.914015591
16793,RIGHT_FOOT_INDEX,0.265152156,0.932878017,-0.413739115,0.926419616
16794,LEFT_HIP,0.294037461,0.698514223,0.036569409,0.998444438
16794,RIGHT_HIP,0.215287641,0.702350259,-0.036060989,0.999542654
16794,LEFT_KNEE,0.426810086,0.597310662,-0.081714794,0.936442614
16794,RIGHT_KNEE,0.178729683,0.567331672,-0.369467795,0.985544384
16794,LEFT_ANKLE,0.412837982,0.851501524,-0.092439353,0.932083368
16794,RIGHT_ANKLE,0.240441531,0.839897394,-0.321301252,0.948837221
16794,LEFT_HEEL,0.395948589,0.896965027,-0.096909694,0.930265367
16794,RIGHT_HEEL,0.240211934,0.87617898,-0.315869391,0.912310302
16794,LEFT_FOOT_INDEX,0.485005796,0.893642366,-0.172926158,0.915193796
16794,RIGHT_FOOT_INDEX,0.264214009,0.933223665,-0.412187994,0.928528786
16795,LEFT_HIP,0.293559253,0.69155097,0.035532378,0.998518646
16795,RIGHT_HIP,0.21426411,0.702101886,-0.035055928,0.999560237
16795,LEFT_KNEE,0.42694363,0.557451785,-0.088269338,0.937388718
16795,RIGHT_KNEE,0.171918571,0.567204893,-0.355002671,0.985981286
16795,LEFT_ANKLE,0.414913893,0.849139214,-0.121653937,0.935538352
16795,RIGHT_ANKLE,0.238528997,0.837327302,-0.325554013,0.951067686
16795,LEFT_HEEL,0.396511972,0.897105575,-0.130115792,0.933200777
16795,RIGHT_HEEL,0.239997312,0.872203648,-0.322470635,0.914885283
16795,LEFT_FOOT_INDEX,0.497048438,0.893949747,-0.203454643,0.918874204
16795,RIGHT_FOOT_INDEX,0.263464361,0.933126152,-0.413483232,0.931392133
16796,LEFT_HIP,0.295601726,0.691375792,0.034154154,0.99860692
16796,RIGHT_HIP,0.21645017,0.701324165,-0.033792101,0.999575317
16796,LEFT_KNEE,0.425351053,0.517132401,-0.13391982,0.937532306
16796,RIGHT_KNEE,0.164740697,0.567631006,-0.320543647,0.985410213
16796,LEFT_ANKLE,0.415006578,0.842482507,-0.189348415,0.936499596
16796,RIGHT_ANKLE,0.237520427,0.829577982,-0.321519643,0.950371444
16796,LEFT_HEEL,0.396669477,0.893169761,-0.197022527,0.934171736
16796,RIGHT_HEEL,0.241440564,0.873234153,-0.319698304,0.915277839
16796,LEFT_FOOT_INDEX,0.499053955,0.893272579,-0.281660169,0.919686913
16796,RIGHT_FOOT_INDEX,0.263274997,0.927332461,-0.406841516,0.931418598
16797,LEFT_HIP,0.303810775,0.687115669,0.02599602,0.998695076
16797,RIGHT_HIP,0.225742891,0.695415914,-0.025730435,0.999577522
16797,LEFT_KNEE,0.424568892,0.505222201,-0.163282543,0.940661967
16797,RIGHT_KNEE,0.160235405,0.567681909,-0.284079611,0.985032737
16797,LEFT_ANKLE,0.420168579,0.842877626,-0.227693826,0.940169692
16797,RIGHT_ANKLE,0.236271411,0.830246508,-0.278496265,0.951078475
16797,LEFT_HEEL,0.399923265,0.896436989,-0.236843944,0.936397195
16797,RIGHT_HEEL,0.245879218,0.873913407,-0.277454048,0.916874051
16797,LEFT_FOOT_INDEX,0.501959205,0.899244606,-0.328770608,0.923175871
16797,RIGHT_FOOT_INDEX,0.261099488,0.927430153,-0.360345364,0.932533979
16798,LEFT_HIP,0.306363493,0.689010382,0.02333359,0.998759329
16798,RIGHT_HIP,0.226099879,0.695867538,-0.022998372,0.999571919
16798,LEFT_KNEE,0.420716137,0.515583336,-0.156268746,0.944152713
16798,RIGHT_KNEE,0.160365835,0.565344334,-0.271491438,0.985270858
16798,LEFT_ANKLE,0.421848774,0.845305026,-0.208446354,0.943823338
16798,RIGHT_ANKLE,0.234689921,0.830641091,-0.255398035,0.952619672
16798,LEFT_HEEL,0.400657356,0.90178138,-0.217138737,0.938964665
16798,RIGHT_HEEL,0.245748833,0.875838399,-0.254015326,0.919486523
16798,LEFT_FOOT_INDEX,0.50251478,0.903204918,-0.307747573,0.926546216
16798,RIGHT_FOOT_INDEX,0.259326398,0.927583992,-0.33899051,0.934132814
16799,LEFT_HIP,0.308799803,0.68199867,0.023550823,0.998769581
16799,RIGHT_HIP,0.226077557,0.690044582,-0.023184236,0.999530435
16799,LEFT_KNEE,0.42062363,0.520803988,-0.168882981,0.946344793
16799,RIGHT_KNEE,0.159757718,0.563967049,-0.287832916,0.984980524
16799,LEFT_ANKLE,0.421945423,0.850929439,-0.2067177,0.946054101
16799,RIGHT_ANKLE,0.232848436,0.830831647,-0.256288111,0.952185333
16799,LEFT_HEEL,0.400065362,0.91200912,-0.21447444,0.939746618
16799,RIGHT_HEEL,0.245170042,0.875665784,-0.253123552,0.92002517
16799,LEFT_FOOT_INDEX,0.502845109,0.909548938,-0.324897736,0.927496374
16799,RIGHT_FOOT_INDEX,0.25697121,0.927997947,-0.351913303,0.933303416
16800,LEFT_HIP,0.31286329,0.66997093,0.022152651,0.998774469
16800,RIGHT_HIP,0.22743623,0.681547701,-0.021779237,0.999509096
16800,LEFT_KNEE,0.420969725,0.526006758,-0.197708026,0.948091328
16800,RIGHT_KNEE,0.157237604,0.565644264,-0.304942012,0.985250771
16800,LEFT_ANKLE,0.422334909,0.855199754,-0.193145007,0.947505236
16800,RIGHT_ANKLE,0.232805058,0.831037879,-0.258104622,0.953024149
16800,LEFT_HEEL,0.400065601,0.91892159,-0.199982136,0.940824091
16800,RIGHT_HEEL,0.246084422,0.877319515,-0.252225548,0.92189604
16800,LEFT_FOOT_INDEX,0.503167272,0.915493429,-0.306022614,0.927982807
16800,RIGHT_FOOT_INDEX,0.255955994,0.931319594,-0.358159482,0.933720231
16801,LEFT_HIP,0.312092811,0.655818164,0.023031255,0.998783827
